id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
377.0,0315029,むかわクリニック,〒963－8052,郡山市八山田５－７９,024-933-7788,医療法人むかわクリニック　理事長務川　靖,務川　靖,平10. 10. 1 / 組織変更 / 令4. 10. 1,小　内,診療所 / 現存,,,,,,,,,,,,,,
378.0,0315045,医療法人　壬辰会　渋谷クリニック,〒963－0112,郡山市安積町成田字西畑１３ー１,024-947-2122,医療法人壬辰会　理事長　渋谷義博,渋谷　義博,平10. 10. 1 / 組織変更 / 令4. 10. 1,内　消化器内科　小,診療所 / 現存,,,,,,,,,,,,,,
379.0,0315052,さとう皮フ科,〒963－8061,郡山市富久山町福原字沼下５５ー１３８,0249-31-6666,医療法人友耀会　理事長佐藤　紀夫,佐藤　紀夫,平10. 10. 1 / 組織変更 / 令4. 10. 1,皮,診療所 / 現存,,,,,,,,,,,,,,
380.0,0315078,ふるかわ皮ふ科クリニック,〒963－8042,郡山市不動前１－３８－２,024-933-4112,医療法人ふるかわ皮ふ科クリニック　理事長　古川　裕利,古川　裕利,平10. 10. 1 / 組織変更 / 令4. 10. 1,皮,診療所 / 現存,,,,,,,,,,,,,,
381.0,0315086,やまさわ内科,〒963－8042,郡山市不動前１－３９,024-938-4171,医療法人やまさわ内科　理事長山澤　正則,山澤　正則,平10. 10. 1 / 組織変更 / 令4. 10. 1,内　呼　消　循,診療所 / 現存,,,,,,,,,,,,,,
382.0,0315094 / (0334786),いがらし内科外科クリニック,〒963－8026,郡山市並木二丁目１２－７,024-931-3200,医療法人やすらぎ会　理事長　五十嵐　忠行,金子　博智,平10. 10. 1 / 組織変更 / 令4. 10. 1,内　胃腸・消化器内科（内視鏡）　乳腺外科　外　循環器内科　神内　漢方内科　歯　歯外　整外,診療所 / 現存,,,,,,,,,,,,,,
383.0,0315128,たるかわクリニック,〒963－0209,郡山市御前南一丁目１３,024-966-3311,医療法人たるかわクリニック　理事長　樽川　由里子,樽川　由里子,平11. 4. 1 / 組織変更 / 令5. 9. 1,神内　内　呼　循　リハ,診療所 / 現存,,,,,,,,,,,,,,
384.0,0315177,クリニック兼谷,〒963－8004,郡山市中町１１－７アオキヤビル３階,024-931-3000,医療法人愛眞会　理事長　渡邉　愛,渡邉　愛,平11. 4. 1 / 組織変更 / 令5. 9. 1,精　心内　神　内　リハ,診療所 / 現存,,,,,,,,,,,,,,
385.0,0315219,天田内科クリニック,〒963－8832,郡山市山根町１２－２７,024-932-3555,医療法人天田医院　理事長　天田　康,天田　康,平11. 10. 1 / 移動 / 令5. 10. 1,内　消　呼　小,診療所 / 現存,,,,,,,,,,,,,,
386.0,0315235,医療法人社団秀誠会　村上整形外科,〒963－0117,郡山市安積荒井一丁目１８２番地,024-945-8577,医療法人社団秀誠会　村上整形外科　理事長　村上　靖,村上　靖,平11. 10. 1 / 組織変更 / 令5. 10. 1,整外　内　外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
387.0,0315359,公益財団法人　湯浅報恩会　寿泉堂クリニック,〒963－8002,郡山市駅前１－５－７,024-939-4616,公益財団法人　湯浅報恩会　理事長　湯浅　大郎,熊川　健二郎,平12. 6. 1 / 新規 / 令6. 6. 1,ひ　内　婦,診療所 / 現存,,,,,,,,,,,,,,
388.0,0315433,医療法人　根本クリニック,〒963－8012,郡山市咲田１－５－１１,024-922-9405,医療法人　根本クリニック　理事長　根本　仁,根本　仁,平13. 2. 5 / 移動 / 令7. 2. 5,内　脳外　外,診療所 / 現存,,,,,,,,,,,,,,
389.0,0315466,大山内科クリニック,〒963－8846,郡山市久留米３－１２６－１,024-937-0530,大山　誠也,大山　誠也,平13. 4. 2 / 新規 / 令7. 4. 2,消　内,診療所 / 現存,,,,,,,,,,,,,,
390.0,0315474,喜久田クリニック,〒963－0541,郡山市喜久田町堀之内字南椚内８－１０,024-963-1601,斎藤　貞徳,斎藤　貞徳,平13. 4. 2 / 新規 / 令7. 4. 2,内　外　消　こう　リハ,診療所 / 現存,,,,,,,,,,,,,,
391.0,0315524,桜井診療所,〒963－8811,郡山市方八町２－６－１６,024-944-8840,医療法人　桜井診療所　理事長　櫻井　正朝,櫻井　正朝,平13. 10. 1 / 組織変更 / 令元. 10. 1,内　呼　消　循　小　放,診療所 / 現存,,,,,,,,,,,,,,
392.0,0315565,医療法人　美術館通りクリニック,〒963－8806,郡山市字下舘野２３－４,024-956-0303,医療法人　美術館通りクリニック　理事長　渡辺　由香里,渡辺　美佳,平14. 4. 1 / 組織変更 / 令2. 4. 1,内　婦　産,診療所 / 現存,,,,,,,,,,,,,,
393.0,0315599,医療法人　久米こどもクリニック,〒963－8034,郡山市島２－５０－１,024-923-0585,医療法人久米こどもクリニック　理事長　久米　一成,久米　一成,平14. 4. 1 / 組織変更 / 令2. 4. 1,小　内　アレ,診療所 / 現存,,,,,,,,,,,,,,
394.0,0315615,柴宮整形外科クリニック,〒963－8846,郡山市久留米６－１６４－１,024-946-4838,医療法人星伸会　理事長　近内　泰伸,近内　泰伸,平14. 4. 1 / 組織変更 / 令2. 4. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
395.0,0315656,医療法人　鶴見坦民井診療所,〒963－8861,郡山市鶴見坦１－６－１０,024-927-8447,医療法人　鶴見坦民井診療所　理事長　民井　宏昌,民井　宏昌,平14. 5. 1 / 組織変更 / 令2. 5. 1,麻　内　整外,診療所 / 現存,,,,,,,,,,,,,,
396.0,0315672,医療法人むつき会　おおつきまちクリニック,〒963－0201,郡山市大槻町字蝦夷坦６９－１,024-961-5467,医療法人　むつき会　理事長　佐久間　源三郎,中澤　祐太朗,平14. 6. 1 / 新規 / 令2. 6. 1,内　小　ひ　消　循　呼内　アレ　内視鏡内科,診療所 / 現存,,,,,,,,,,,,,,
397.0,0315722,あさかの杜クリニック,〒963－0112,郡山市安積町成田字漆山５０,024-937-3151,特定非営利活動法人　後藤至誠記念会　理事長　後藤　憲仁,後藤　さよ子,平14. 10. 1 / 組織変更 / 令2. 10. 1,内　神内　整外　皮　リハ　小　アレ　耳い,診療所 / 現存,,,,,,,,,,,,,,
398.0,0315748,眼科君塚医院,〒963－0209,郡山市御前南一丁目５,024-962-3355,君塚　佳宏,君塚　佳宏,平14. 11. 1 / 新規 / 令2. 11. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
399.0,0315755,山下内科胃腸科医院,〒963－8811,郡山市方八町二丁目１６－１１,024-944-3126,山下　拓,山下　拓,平14. 10. 1 / 交代 / 令2. 10. 1,内　胃　消化器内科,診療所 / 現存,,,,,,,,,,,,,,
400.0,0315805,さがわ内科・消化器科クリニック,〒963－8047,郡山市富田東五丁目２０番地,024-991-1733,佐川　秀明,佐川　秀明,平15. 4. 1 / 新規 / 令3. 4. 1,内　消　こう　外,診療所 / 現存,,,,,,,,,,,,,,
401.0,0315813,あさか内科クリニック,〒963－0105,郡山市安積町長久保１ー１ー５,024-937-3939,医療法人　あさか会　理事長　大槻　誠,大槻　誠,平15. 4. 1 / 組織変更 / 令3. 4. 1,内　循　消　小,診療所 / 現存,,,,,,,,,,,,,,
402.0,0315821,希望ヶ丘耳鼻咽喉科クリニック,〒963－0201,郡山市大槻町字広町４６番地の１,024-962-0333,医療法人泰優会　理事長　仲江川　雄太,仲江川　雄太,平15. 4. 1 / 組織変更 / 令3. 4. 1,耳い　頭頚部外科,診療所 / 現存,,,,,,,,,,,,,,
403.0,0315839,うさみ内科,〒963－0201,郡山市大槻町三角田８８ー２,024-961-1114,医療法人　うさみ内科　理事長　宇佐見　啓治,宇佐見　啓治,平15. 4. 1 / 組織変更 / 令3. 4. 1,内　消　リハ,診療所 / 現存,,,,,,,,,,,,,,
404.0,0315912,おおつき耳鼻咽喉科クリニック,〒963－8053,福島県郡山市八山田西一丁目９３番地,024-990-2033,医療法人　おおつき耳鼻咽喉科クリニック　理事長　大槻　好史,大槻　好正,平15. 10. 1 / 組織変更 / 令3. 10. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
405.0,0315920,渡辺栄一整形外科,〒963－8053,郡山市八山田西三丁目４１１,024-926-5677,医療法人　渡辺栄一整形外科　理事長　渡邉　栄一,渡邉　栄一,平15. 10. 1 / 組織変更 / 令3. 10. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
406.0,0315938,鈴木医院,〒963－1412,郡山市湖南町舘字伊勢ノ前１２３７－５,024-982-2113,医療法人　鈴木医院　理事長　鈴木　恭二,鈴木　恭二,平15. 10. 1 / 組織変更 / 令3. 10. 1,内　消化器内科　循環器内科　呼内　糖尿病内科,診療所 / 現存,,,,,,,,,,,,,,
407.0,0315946,医療法人慈繁会付属トータルヘルスクリニック,〒963－8841,郡山市山崎１７１,024-927-0305,医療法人　慈繁会　理事長　土屋　繁之,土屋　繁文,平15. 11. 1 / 新規 / 令3. 11. 1,一般　　 / 一般     15 / 内　消化器内科　循環器内科　小　外　産婦　リハ,診療所 / 現存,,,,,,,,,,,,,,
408.0,0315979,よしじまクリニック,〒963－8851,郡山市開成４－９－１７,024-925-7177,吉島　哲也,吉島　哲也,平16. 3. 1 / 新規 / 令4. 3. 1,心内　内　精,診療所 / 現存,,,,,,,,,,,,,,
409.0,0315987 / (0333598),一般財団法人　脳神経疾患研究所　附属　南東北医療クリニック,〒963－8563,郡山市八山田７－１６１,024-934-5432,一般財団法人　脳神経疾患研究所　理事長　渡邉　貞義,黒田　直人,平16. 4. 1 / 新規 / 令4. 4. 1,脳外　外　整外　心外　形外　呼外　麻　内　脳内　消化器外科　消化器内科　循環器内科　呼内　小　ひ　皮　リハ　歯　歯外　放　耳い　アレ　精　心内　産婦　矯歯　放射線治療科,診療所 / 現存,,,,,,,,,,,,,,
410.0,0315995,一般財団法人　脳神経疾患研究所　附属　南東北眼科クリニック,〒963－8563,郡山市八山田７－１６６,024-934-5434,一般財団法人　脳神経疾患研究所　理事長　渡邉　貞義,小林　健太郎,平16. 4. 1 / 新規 / 令4. 4. 1,一般　　     18 / 眼　内　外　形外　皮　放,診療所 / 現存,,,,,,,,,,,,,,
411.0,0316001,伊藤眼科,〒963－8071,郡山市富久山町久保田字伊賀河原５,024-990-2528,伊藤　健,伊藤　健,平16. 4. 1 / 新規 / 令4. 4. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
412.0,0316019,いいもり子ども医院,〒963－8071,郡山市富久山町久保田字伊賀河原３,024-990-1241,医療法人　はぐくみ　理事長　飯森　裕一,飯森　裕一,平16. 4. 1 / 組織変更 / 令4. 4. 1,小　神経小児科　アレ　内,診療所 / 現存,,,,,,,,,,,,,,
413.0,0316027,さかえ内科クリニック,〒963－8803,郡山市横塚２－１５－６,024-941-2202,医療法人　栄心会　理事長　佐藤　栄一,佐藤　栄一,平16. 10. 1 / 新規 / 令4. 10. 1,内　循環器内科　消化器内科　呼内　アレ　腎臓内科,診療所 / 現存,,,,,,,,,,,,,,
414.0,0316050,医療法人社団長谷川皮膚科医院,〒963－8872,郡山市栄町８－１７,024-923-0821,医療法人社団長谷川皮膚科医院　理事長　長谷川　隆哉,長谷川　隆哉,平16. 10. 1 / 組織変更 / 令4. 10. 1,皮　アレ,診療所 / 現存,,,,,,,,,,,,,,
415.0,0316076,渡辺美佳子こどもクリニック,〒963－8041,郡山市富田町字下亀田１－３５,024-927-8622,医療法人　渡辺美佳子こどもクリニック　理事長　渡邉　美佳子,渡邉　美佳子,平16. 10. 1 / 組織変更 / 令4. 10. 1,小　アレ　皮　内,診療所 / 現存,,,,,,,,,,,,,,
416.0,0316100,太田メンタルクリニック,〒963－8877,郡山市堂前町２－１８栗山ビル１Ｆ,024-935-5560,太田　聖一,太田　聖一,平17. 4. 1 / 新規 / 令5. 9. 1,心内　精　内,診療所 / 現存,,,,,,,,,,,,,,
417.0,0316159,八木眼科医院,〒963－8878,郡山市堤下町９－７,024-922-4970,医療法人　八木眼科医院　理事長　八木　浩倫,八木　浩倫,平17. 10. 1 / 組織変更 / 令5. 10. 1,一般　　      8 / 眼,診療所 / 現存,,,,,,,,,,,,,,
418.0,0316167,下田皮膚科医院,〒963－8862,郡山市菜根１－２５－６,024-923-1537,医療法人　下田皮膚科医院　理事長　下田　肇,下田　肇,平17. 10. 1 / 組織変更 / 令5. 10. 1,皮,診療所 / 現存,,,,,,,,,,,,,,
419.0,0316175,ほり耳鼻咽喉科クリニック,〒963－8803,郡山市横塚２－１５－５,024-941-8733,医療法人　ほり耳鼻咽喉科クリニック　理事長　堀　弘樹,堀　弘樹,平17. 10. 1 / 組織変更 / 令5. 10. 1,耳い　アレ,診療所 / 現存,,,,,,,,,,,,,,
420.0,0316183,さくま耳鼻咽喉科,〒963－8861,郡山市鶴見坦２－９－１９,024-990-3387,佐久間　仁,佐久間　仁,平18. 2. 8 / 新規 / 令6. 2. 8,耳い,診療所 / 現存,,,,,,,,,,,,,,
421.0,0316217,やつやまだ内科・脳神経内科,〒963－8053,郡山市八山田西三丁目１３番地,024-934-3899,医療法人幸八会　理事長　荒川　将史,荒川　将史,平18. 4. 1 / 組織変更 / 令6. 4. 1,内　脳内,診療所 / 現存,,,,,,,,,,,,,,
422.0,0316225,医療法人　かずま医院,〒963－8862,郡山市菜根１－１５－２,024-934-7750,医療法人かずま医院　理事長　数馬　博,数馬　博,平18. 4. 1 / 組織変更 / 令6. 4. 1,内　循　呼　外,診療所 / 現存,,,,,,,,,,,,,,
423.0,0316233,ユア・クリニックたかはし,〒963－8014,郡山市虎丸町１－５　ロイヤルライフ虎丸１階,024-990-0646,医療法人ユア・クリニック　理事長　髙橋　和博,髙橋　和博,平18. 4. 1 / 組織変更 / 令6. 4. 1,小　内　アレ,診療所 / 現存,,,,,,,,,,,,,,
424.0,0316241,医療法人　めらクリニック,〒963－0209,郡山市御前南三丁目２０１,024-962-0038,医療法人めらクリニック　理事長　米良　健太郎,米良　健太郎,平18. 4. 1 / 組織変更 / 令6. 4. 1,内　外　整外　肛門外科　人工透析内科,診療所 / 現存,,,,,,,,,,,,,,
425.0,0316258,小池消化器科・内科クリニック,〒963－8053,郡山市八山田西三丁目４２０番地,024-991-4855,医療法人　小池消化器科・内科クリニック　理事長　滝口　藤夫,滝口　藤夫,平18. 4. 1 / 組織変更 / 令6. 4. 1,消　内　小,診療所 / 現存,,,,,,,,,,,,,,
426.0,0316266,医療法人福澤整形外科クリニック,〒963－0101,郡山市安積町日出山４－６２,024-943-0555,医療法人福澤整形外科クリニック　理事長　福澤　啓一,福澤　啓一,平18. 4. 1 / 組織変更 / 令6. 4. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
427.0,0316274,郡山市医療介護病院,〒963－8031,郡山市上亀田１－１,024-934-1240,郡山市長　品川　萬里,神林　裕行,平18. 6. 1 / 新規 / 令6. 6. 1,療養　　     40 / 内　整外　リハ　婦　皮,病院 / 現存,,,,,,,,,,,,,,
428.0,0316332 / (0333796),郡山市休日・夜間急病センター,〒963－8031,郡山市字上亀田１－１,024-934-5656,郡山市長　品川　萬里,坪井　永保,平18. 6. 1 / 移動 / 令6. 6. 1,内　小　歯,診療所 / 現存,,,,,,,,,,,,,,
429.0,0316357 / (0334612),半澤医院,〒963－1633,郡山市湖南町福良字町浦１００,024-983-2150,半澤　浩一,半澤　浩一,平18. 4. 21 / 交代 / 令6. 4. 21,内　麻　歯,診療所 / 現存,,,,,,,,,,,,,,
430.0,0316399,せいの内科クリニック,〒963－8851,郡山市開成６－１９２－２,024-983-1024,清野　弘明,清野　弘明,平18. 11. 1 / 新規 / 令6. 11. 1,内,診療所 / 現存,,,,,,,,,,,,,,
431.0,0316423 / (0335072),さかい小児科クリニック,〒963－8047,郡山市富田東三丁目２０番地,024-921-2216,医療法人　英徳会　理事長　酒井　英明,酒井　英明,平18. 10. 6 / 組織変更 / 令6. 10. 6,小　アレ　歯,診療所 / 現存,,,,,,,,,,,,,,
432.0,0316449,医療法人　古川内科眼科医院,〒963－8835,郡山市小原田４－１２－２６,024-956-6500,医療法人古川内科眼科医院　理事長　古川　哲夫,古川　哲夫,平18. 10. 2 / 組織変更 / 令6. 10. 2,内　消　眼,診療所 / 現存,,,,,,,,,,,,,,
433.0,0316464,浜津眼科,〒963－8803,郡山市横塚１－３－８,024-956-1880,濱津　靖弘,濱津　靖弘,平19. 3. 1 / 新規 / 令7. 3. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
434.0,0316472,松井医院,〒963－0201,郡山市大槻町字上町３２,024-951-2085,松井　元右,松井　元右,平19. 1. 5 / 交代 / 令7. 1. 5,内　小　循,診療所 / 現存,,,,,,,,,,,,,,
435.0,0316498,医療法人　おおのこどもクリニック,〒963－8844,郡山市字賀庄５４－１,024-937-3775,医療法人　おおのこどもクリニック　理事長　大野　広衛,大野　広衛,平19. 4. 1 / 組織変更 / 令7. 4. 1,小　内,診療所 / 現存,,,,,,,,,,,,,,
436.0,0316506,ひろさか内科クリニック,〒963－8048,郡山市富田西二丁目２７０番地,024-962-0230,医療法人ひろさか内科　理事長　廣坂　朗,廣坂　朗,平19. 4. 1 / 組織変更 / 令7. 4. 1,内　循　消,診療所 / 現存,,,,,,,,,,,,,,
