id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24iid,code.1,name.1,address.1,prefecture.1,tel.1,corporation.1,director.1,established.1,bed_type_and_count.1,facility_type.1,col12.1,col13.1,col14.1,col15.1,col16.1,col17.1,col18.1,col19.1,col20.1,col21.1,col22.1,col23.1,col24
383.0,03-3259-6,林田歯科矯正歯科医院,〒007－0813,札幌市東区東苗穂１３条２丁目１６番８号,011-792-4282,林田　薫,林田　薫 / 新規 / 令4. 6. 15,平7. 6. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

384.0,03-3265-3,医療法人社団　もとまちデンタルオフィス,〒065－0021,札幌市東区北２１条東１６丁目１番１１号１１０松井ビル２階,011-782-0563,医療法人社団　もとまちデンタルオフィス,佐々木　勉 / 組織変更 / 令5. 4. 1,平8. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

385.0,03-3275-2,かずさか歯科,〒065－0007,札幌市東区北７条東８丁目２ー５,011-721-3877,数坂　隆,数坂　隆 / 移動 / 令6. 11. 4,平9. 11. 4,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

386.0,03-3281-0,つどーむ前佐々木歯科,〒007－0841,札幌市東区北４１条東１９丁目３番１号アルタ４１－１Ｆ,011-782-4618,佐々木　秀次,佐々木　秀次 / 新規 / 令4. 9. 15,平10. 9. 15,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

387.0,03-3283-6,コレクト歯科医院,〒007－0848,札幌市東区北４８条東３丁目１番１２号,011-722-4618,門田　義光,門田　義光 / 新規 / 令5. 2. 15,平11. 2. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

388.0,03-3286-9,本村歯科・矯正歯科医院,〒007－0883,札幌市東区北丘珠３条１丁目２１ー２２,011-785-0418,本村　英示,本村　英示 / 新規 / 令5. 4. 1,平11. 4. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

389.0,03-3293-5,伊藤歯科医院,〒065－0018,札幌市東区北１８条東１丁目１３番地４１,011-731-5877,伊藤　直樹,伊藤　直樹 / 交代 / 令6. 1. 1,平12. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

390.0,03-3294-3,ラベンダー歯科,〒007－0808,札幌市東区東苗穂８条１丁目１８番地１号スーパーアークス東苗穂店１Ｆ,011-791-6688,上田　敏文,上田　敏文 / 新規 / 令6. 10. 1,平12. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

391.0,03-3295-0,おかもと歯科クリニック,〒007－0881,札幌市東区北丘珠１条２丁目５９１番地３２,011-787-4411,岡本　仁,岡本　仁 / 新規 / 令6. 12. 15,平12. 12. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

392.0,03-3296-8,平川歯科医院,〒065－0042,札幌市東区本町２条３丁目６番１３号,011-781-2918,平川　智憲,平川　智憲 / 交代 / 令6. 12. 6,平12. 12. 6,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

393.0,03-3297-6,北２４条よこやま歯科,〒065－0024,札幌市東区北２４条東２丁目５番３号,011-733-6480,横山　道雄,横山　道雄 / 新規 / 令7. 1. 15,平13. 1. 15,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

394.0,03-3298-4,アガサ歯科クリニック,〒065－0033,札幌市東区北３３条東１５丁目２番１６号モンレーブ新道東１Ｆ,011-711-8765,小林　大祥,小林　大祥 / 新規 / 令7. 2. 1,平13. 2. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

395.0,03-3303-2,北栄歯科クリニック,〒065－0028,札幌市東区北２８条東１丁目４番１６号,011-731-8148,簑輪　悦史,簑輪　悦史 / 新規 / 令7. 6. 1,平13. 6. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

396.0,03-3306-5,はやし歯科クリニック,〒065－0017,札幌市東区北１７条東１９丁目１ー１,011-780-1185,林　明宏,林　明宏 / 新規 / 令元. 10. 1,平13. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

397.0,03-3307-3,いしかわ歯科クリニック,〒065－0017,札幌市東区北１７条東１３丁目１番１４号セイコーマートくぼた２Ｆ,011-721-1155,石川　淳,石川　淳 / 新規 / 令元. 10. 15,平13. 10. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

398.0,03-3310-7,のぞみ歯科クリニック,〒065－0020,札幌市東区北２０条東８丁目２番３号,011-702-5888,刀田　豊,刀田　豊 / 移動 / 令2. 1. 1,平14. 1. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

399.0,03-3311-5,なかきた歯科クリニック,〒065－0025,札幌市東区北２５条東１６丁目１－１玉手ビル２Ｆ,011-780-5652,中北　芳伸,中北　芳伸 / 新規 / 令2. 4. 1,平14. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

400.0,03-3314-9,ふゆの歯科クリニック,〒007－0806,札幌市東区東苗穂６条２丁目６番１５号,011-787-3338,冬野　教雄,冬野　教雄 / 新規 / 令2. 5. 1,平14. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

401.0,03-3317-2,協和歯科クリニック,〒065－0016,札幌市東区北１６条東１丁目１－１０,011-712-0712,山田　尚,山田　尚 / 移動 / 令2. 7. 1,平14. 7. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

402.0,03-3319-8,医療法人社団　朗立会　栄町ウェル歯科クリニック,〒007－0842,札幌市東区北４２条東１６丁目１番１号,011-787-4182,医療法人社団　朗立会,河端　哲也 / 組織変更 / 令2. 8. 1,平14. 8. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

403.0,03-3320-6,江口歯科医院,〒007－0842,札幌市東区北４２条東８丁目札木ビル１Ｆ,011-704-5011,江口　昭生,江口　昭生 / 移動 / 令2. 9. 1,平14. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

404.0,03-3321-4,北１０条デンタルオフィス,〒065－0010,札幌市東区北１０条東３丁目２番３０号,011-742-7418,井上　龍一郎,井上　龍一郎 / 交代 / 令2. 12. 1,平14. 12. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

405.0,03-3322-2,医療法人社団　空港通り歯科,〒007－0874,札幌市東区伏古１４条４丁目１番３号,011-786-4618,医療法人社団　空港通り歯科,小熊　輝隆 / 組織変更 / 令3. 1. 1,平15. 1. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

406.0,03-3323-0,山本歯科医院,〒065－0013,札幌市東区北１３条東１５丁目３番２号,011-781-8267,山本　勇樹,山本　勇樹 / 交代 / 令3. 1. 1,平15. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

407.0,03-3328-9,医療法人美歯会　河村歯科クリニック,〒007－0835,札幌市東区北３５条東３丁目１番１号,011-748-4616,医療法人美歯会,河村　能正 / 組織変更 / 令3. 5. 1,平15. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

408.0,03-3332-1,星井歯科医院,〒065－0024,札幌市東区北２４条東７丁目２－１４,011-711-8041,星井　進,星井　進 / 交代 / 令4. 1. 1,平16. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

409.0,03-3335-4,医療法人社団　みさき歯科クリニック,〒007－0835,札幌市東区北３５条東８丁目１番１号,011-751-7512,医療法人社団　みさき歯科クリニック,大森　顕勇 / 組織変更 / 令4. 4. 1,平16. 4. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

410.0,03-3337-0,田中歯科,〒007－0861,札幌市東区伏古１条４丁目１番６号,011-787-0085,田中　直人,田中　直人 / 新規 / 令4. 8. 15,平16. 8. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

411.0,03-3340-4,アイディール歯科クリニック,〒065－0015,札幌市東区北１５条東１３丁目２番３７号,011-748-1001,田村　昌三,田村　昌三 / 新規 / 令5. 3. 15,平17. 3. 15,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

412.0,03-3342-0,あらき歯科クリニック,〒065－0010,札幌市東区北１０条東５丁目１－４０,011-751-1818,荒木　修,荒木　修 / 新規 / 令5. 6. 15,平17. 6. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

413.0,03-3344-6,しろくま歯科,〒007－0840,札幌市東区北４０条東１５丁目２番１３号,011-711-4690,三重野　雅,三重野　雅 / 新規 / 令5. 9. 1,平17. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

414.0,03-3345-3,清水歯科医院,〒065－0011,札幌市東区北１１条東５丁目２－３３,011-742-9900,清水　健司,清水　健司 / 新規 / 令5. 10. 1,平17. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

415.0,03-3348-7,渡部歯科クリニック,〒065－0028,札幌市東区北２８条東１５丁目１番１８号,011-733-6266,渡部　哲哉,渡部　哲哉 / 新規 / 令6. 1. 15,平18. 1. 15,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

416.0,03-3349-5,医療法人社団　きぢ歯科クリニック,〒065－0021,札幌市東区北２１条東１６丁目２番１２号,011-789-1505,医療法人社団　きぢ歯科クリニック,木地村　太基 / 組織変更 / 令6. 4. 1,平18. 4. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

417.0,03-3350-3,勤医協札幌ふしこ歯科診療所,〒007－0870,札幌市東区伏古１０条３丁目２番１号,011-784-6810,医療法人　北海道勤労者歯科医療協会,芳川　栄治 / 交代 / 令6. 4. 1,平18. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

418.0,03-3351-1,オーラルセラピーデンタルオフィス,〒065－0021,札幌市東区北２１条東２０丁目２－２１,011-781-0365,小城　賢一,小城　賢一 / 新規 / 令6. 5. 1,平18. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

419.0,03-3354-5,ひろ歯科クリニック,〒065－0011,札幌市東区北１１条東３丁目３－１２クボタビル２階,011-752-8148,田中　宏和,田中　宏和 / 新規 / 令6. 9. 1,平18. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

420.0,03-3356-0,くしびき歯科クリニック,〒007－0807,札幌市東区東苗穂７条３丁目４番５号,011-787-9431,櫛引　淳,櫛引　淳 / 交代 / 令6. 11. 17,平18. 11. 17,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

421.0,03-3360-2,おがさわら歯科医院,〒065－0022,札幌市東区北２２条東１８丁目７－１９,011-522-9458,小笠原　信吾,小笠原　信吾 / 新規 / 令7. 5. 1,平19. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

422.0,03-3361-0,医療法人社団北翔会　光聖歯科クリニック,〒007－0812,札幌市東区東苗穂１２条３丁目２１番１号,011-791-6481,医療法人社団　北翔会,似鳥　圭佑 / 新規 / 令7. 5. 1,平19. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

423.0,03-3363-6,医療法人社団律英会　東雁来ファミリー歯科,〒007－0820,札幌市東区東雁来１０条３丁目１番１０号,011-791-8241,医療法人社団　律英会,大久保　留加 / 新規 / 令元. 10. 1,平19. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

424.0,03-3368-5,ポプラ歯科クリニック,〒065－0009,札幌市東区北９条東８丁目２番６号,011-722-2717,高橋　藤雄,高橋　藤雄 / 交代 / 令2. 4. 1,平20. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

425.0,03-3369-3,医療法人社団　熊谷歯科医院,〒065－0013,札幌市東区北１３条東１丁目１番１５号　Ｎ．ＢＬＤＧ,011-741-0929,医療法人社団　熊谷歯科医院,熊谷　倫恵 / 移動 / 令2. 5. 7,平20. 5. 7,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

426.0,03-3370-1,サンライズ元町歯科クリニック,〒065－0025,札幌市東区北２５条東１６丁目１番３号,011-785-1222,牧　富弥代,牧　富弥代 / 交代 / 令2. 5. 1,平20. 5. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

427.0,03-3372-7,フジ歯科クリニック,〒007－0841,札幌市東区北４１条東８丁目１番３号,011-752-8838,藤　恒暢,藤　恒暢 / 新規 / 令2. 11. 1,平20. 11. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

428.0,03-3375-0,医療法人社団三志会　たけいし歯科クリニック,〒007－0834,札幌市東区北３４条東１６丁目１－３０マックスバリュエクスプレス新道店１階,011-780-7800,医療法人社団三志会,武石　篤典 / 組織変更 / 令3. 6. 1,平21. 6. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

429.0,03-3378-4,平井歯科,〒065－0026,札幌市東区北２６条東２１丁目５番１５号,011-785-4618,平井　麗生,平井　麗生 / 新規 / 令3. 11. 1,平21. 11. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

430.0,03-3380-0,さかもとファミリー歯科,〒065－0017,札幌市東区北１７条東１６丁目１番１０号マックスバリュ元町店２Ｆ,011-789-5222,坂本　淳,坂本　淳 / 交代 / 令4. 4. 1,平22. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

431.0,03-3381-8,医療法人社団　山本歯科クリニック,〒007－0844,札幌市東区北４４条東１５丁目３番２７号,011-722-0418,医療法人社団　山本歯科クリニック,山本　耕一 / 移動 / 令4. 5. 1,平22. 5. 1,歯　歯外　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

432.0,03-3382-6,医療法人社団　加藤歯科医院,〒065－0030,札幌市東区北３０条東７丁目３番１８号,011-722-8020,医療法人社団　加藤歯科医院　理事長　網塚　由美,網塚　由美 / 組織変更 / 令4. 5. 1,平22. 5. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

433.0,03-3391-7,フォース歯科,〒007－0813,札幌市東区東苗穂１３条１丁目２番１号キャリア１３．１　２階,011-792-4455,医療法人メディカルフォース,大西　玄一 / 組織変更 / 令5. 5. 1,平23. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

434.0,03-3392-5,かりき歯科クリニック,〒007－0828,札幌市東区東雁来８条１丁目７－２０,011-790-3111,天野　豊,天野　豊 / 新規 / 令5. 8. 1,平23. 8. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

435.0,03-3394-1,ここねデンタルクリニック,〒007－0844,札幌市東区北４４条東１０丁目１番２０号,011-751-8211,神　彰人,神　彰人 / 新規 / 令5. 12. 1,平23. 12. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

436.0,03-3397-4,医療法人ファミリー会　永山ファミリー歯科クリニック,〒007－0867,札幌市東区伏古７条４丁目１番６号,011-783-5515,医療法人ファミリー会,森　基 / 組織変更 / 令6. 4. 1,平24. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

437.0,03-3398-2,新道東まつざわ歯科,〒065－0031,札幌市東区北３１条東１６丁目１番６号,011-299-4182,松沢　正宏,松沢　正宏 / 新規 / 令6. 7. 1,平24. 7. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

438.0,03-3401-4,おおしま歯科,〒065－0028,札幌市東区北２８条東８丁目１番２３号,011-752-0733,大嶋　一弘,大嶋　一弘 / 新規 / 令6. 10. 1,平24. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

439.0,03-3402-2,医療法人社団ふしこ歯科医院,〒007－0868,札幌市東区伏古８条３丁目６番２４号,011-786-0245,医療法人社団ふしこ歯科医院,篠崎　信哉 / 組織変更 / 令6. 10. 1,平24. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

440.0,03-3404-8,コモンズ歯科クリニック,〒065－0042,札幌市東区本町２条８丁目３ー６,011-783-0421,土居　多聞,土居　多聞 / 交代 / 令7. 2. 1,平25. 2. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

441.0,03-3406-3,ひまわり歯科クリニック,〒065－0023,札幌市東区北２３条東８丁目４番８号北斗ビル１階,011-733-7770,医療法人社団　双葉,伊東　有史 / 組織変更 / 令7. 4. 1,平25. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

442.0,03-3408-9,イヴ・デンタルクリニック,〒060－0908,札幌市東区北８条東１丁目１－４０道都ビル２Ｆ,011-723-4618,古川　勝子,古川　勝子 / 新規 / 令7. 5. 1,平25. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

443.0,03-3409-7,本間歯科医院,〒065－0033,札幌市東区北３３条東７丁目２番１８号,011-753-4760,本間　稔也,本間　稔也 / 新規 / 令7. 6. 5,平25. 6. 5,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

444.0,03-3413-9,エニーデンタルクリニック,〒007－0836,札幌市東区北３６条東１６丁目１－１５,011-769-9990,日比　一光,日比　一光 / 新規 / 令2. 7. 1,平26. 7. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

445.0,03-3415-4,コスモ歯科クリニック,〒065－0015,札幌市東区北１５条東１６丁目１番１号,011-785-2120,医療法人社団　Ｋ２,二俣　博昭 / 組織変更 / 令2. 10. 1,平26. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

446.0,03-3419-6,かのん歯科,〒065－0010,札幌市東区北１０条東１丁目１－１０刈谷ビル２階,011-741-0023,奥野　暢裕,奥野　暢裕 / 交代 / 令3. 4. 1,平27. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

447.0,03-3427-9,医療法人名琉会　ささ歯科北３３条クリニック,〒065－0033,札幌市東区北３３条東１丁目１番７号,011-753-1118,医療法人名琉会,小林　恭兵 / 新規 / 令4. 1. 1,平28. 1. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

448.0,03-3429-5,元町歯科診療所,〒065－0028,札幌市東区北２８条東１９丁目２－２,011-789-8585,西　紀人,西　紀人 / 交代 / 令4. 4. 1,平28. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

449.0,03-3432-9,医療法人社団　かわい歯科クリニック,〒065－0012,札幌市東区北１２条東７丁目１番１５号セレスタ札幌２階,011-748-1818,医療法人社団　かわい歯科クリニック,河合　洋平 / 組織変更 / 令4. 10. 1,平28. 10. 1,歯　歯外　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

450.0,03-3436-0,医療法人社団　歯征会　ホップ歯科,〒065－8518,札幌市東区北７条東９丁目２番２０号アリオ札幌３Ｆ,011-743-9253,医療法人社団　歯征会,柏田　征吾 / 組織変更 / 令5. 4. 1,平29. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

451.0,03-3439-4,医療法人社団　こやま歯科診療室,〒007－0848,札幌市東区北４８条東９丁目３番１８号,011-742-2882,医療法人社団　こやま歯科診療室,小山　祐司 / 移動 / 令5. 8. 16,平29. 8. 16,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

452.0,03-3440-2,ブリストルデンタルクリニック,〒007－0849,札幌市東区北４９条東１４丁目１１番１号,011-751-4618,医療法人社団　髙輝会,髙輪　泰弘 / 組織変更 / 令5. 10. 1,平29. 10. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

453.0,03-3441-0,社会医療法人　豊生会　東苗穂にじいろ歯科クリニック,〒007－0803,札幌市東区東苗穂３条１丁目２番１２号,011-780-5514,社会医療法人　豊生会　理事長　星野　豊,松原　光代 / 移動 / 令5. 11. 1,平29. 11. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
