id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
487.0,22 / 紫歯62,3062.0,2.0,ささき歯科クリニック,〒028－3305,紫波郡紫波町日詰字下丸森９番地１,019-671-1160 / 組織変更 / 令5. 4. 1,医療法人ささき歯科クリニック　理事長　佐々木　成弘,佐々木　成弘 / 現存,平23. 4. 1,歯　矯歯　歯外,診療所,,,,,,,,,,,,,,

488.0,22 / 紫歯64,3064.0,8.0,神の前キッズデンタルパーク,〒028－3615,紫波郡矢巾町大字南矢幅第１３地割３０番地６,019-601-5058 / 新規 / 令7. 6. 4,医療法人　潤心会　理事長　鈴木　千枝子,一方井　友望 / 現存,平25. 6. 4,小歯　歯　矯歯,診療所,,,,,,,,,,,,,,

489.0,22 / 紫歯67,3067.0,1.0,むらやま歯科医院,〒028－3609,紫波郡矢巾町医大通二丁目４番７４号,019-601-9242 / 新規 / 令5. 4. 1,村山　龍平,村山　龍平 / 現存,平29. 4. 1,歯　小歯,診療所,,,,,,,,,,,,,,

490.0,22 / 紫歯69,3069.0,7.0,まさひとデンタルクリニック,〒028－3303,紫波郡紫波町高水寺字田中５２番３号,019-613-6028 / 新規 / 令6. 5. 8,医療法人仁慈　理事長　近藤　駿,近藤　正人 / 現存,平30. 5. 8,歯　歯外　小歯　矯歯,診療所,,,,,,,,,,,,,,

491.0,22 / 紫歯70,3070.0,5.0,医療法人社団エストエストデンタルケア,〒028－3615,紫波郡矢巾町大字南矢幅第８地割１００番１０,019-681-2299 / 組織変更 / 令7. 1. 1,医療法人社団エストエストデンタルケア　理事長　大森　巧,大森　巧 / 現存,平31. 1. 1,歯　小歯　矯歯　歯外,診療所,,,,,,,,,,,,,,

492.0,22 / 紫歯072,3072.0,1.0,紫波中央歯科,〒028－3318,紫波郡紫波町紫波中央駅前二丁目３番地３,019-601-7335 / 組織変更 / 令2. 4. 1,医療法人社団日向会　理事長　今村　博高,今村　博高 / 現存,令2. 4. 1,歯　小歯,診療所,,,,,,,,,,,,,,

493.0,22 / 紫歯073,3073.0,9.0,高橋歯科医院,〒028－3614,紫波郡矢巾町又兵エ新田４地割９番地１,019-697-8424 / 新規 / 令2. 12. 1,髙橋　英一,髙橋　英一 / 休止,令2. 12. 1,歯,診療所,,,,,,,,,,,,,,

494.0,22 / 紫歯074,3074.0,7.0,矢巾歯科診療所,〒028－3614,紫波郡矢巾町大字又兵エ新田第７地割１８９番地,019-697-7220 / 交代 / 令6. 4. 22,谷村　佳彦,谷村　佳彦 / 現存,令6. 4. 22,歯　小歯,診療所,,,,,,,,,,,,,,

495.0,24 / 和歯17,3017.0,2.0,湯田歯科医院,〒029－5512,和賀郡西和賀町川尻４０地割４０番地６４,0197-82-3711 / 新規 / 令4. 11. 15,志和　宏敏,志和　宏敏 / 現存,昭58. 11. 15,歯,診療所,,,,,,,,,,,,,,

496.0,24 / 和歯27,3027.0,1.0,高義歯科クリニック,〒029－5505,和賀郡西和賀町湯本３０地割８４番地４,0197-84-2333 / 新規 / 令5. 12. 3,高橋　義和,高橋　義和 / 現存,平2. 12. 3,歯,診療所,,,,,,,,,,,,,,

497.0,25 / 胆歯11,3011.0,2.0,千葉歯科クリニック,〒029－4503,胆沢郡金ケ崎町西根上餅田５４番地２,0197-42-2426 / 新規 / 令6. 7. 15,千葉　典臣,千葉　典臣 / 現存,昭60. 7. 15,歯,診療所,,,,,,,,,,,,,,

498.0,25 / 胆歯19,3019.0,5.0,あべ歯科クリニック,〒029－4503,胆沢郡金ケ崎町西根荒巻２５番１,0197-44-3918 / 新規 / 令6. 9. 5,阿部　修作,阿部　修作 / 現存,平9. 9. 5,歯,診療所,,,,,,,,,,,,,,

499.0,25 / 胆歯21,3021.0,1.0,有住歯科医院,〒029－4503,胆沢郡金ケ崎町西根町裏６０番地２,0197-42-3006 / 新規 / 令6. 10. 16,有住　達也,有住　達也 / 現存,平9. 10. 16,歯　小歯,診療所,,,,,,,,,,,,,,

500.0,25 / 胆歯29,3029.0,4.0,いわぶち歯科,〒029－4503,胆沢郡金ケ崎町西根上平沢５７番６９,0197-41-9333 / 新規 / 令2. 10. 3,岩渕　直泰,岩渕　直泰 / 現存,平20. 10. 3,歯,診療所,,,,,,,,,,,,,,

501.0,25 / 胆歯30,3030.0,2.0,金ケ崎町国民健康保険金ケ崎歯科診療所,〒029－4503,胆沢郡金ケ崎町西根鑓水９８番地,0197-44-2842 / 移動 / 令5. 10. 10,金ケ崎町長　髙橋　寛寿,高橋　通訓 / 現存,平29. 10. 10,歯　小歯,診療所,,,,,,,,,,,,,,

502.0,26 / 西歯13,3013.0,6.0,ささき歯科,〒029－4102,西磐井郡平泉町平泉字志羅山１３６番地４,0191-34-1876 / 新規 / 令2. 10. 1,佐々木　一樹,佐々木　一樹 / 現存,平14. 10. 1,歯　小歯,診療所,,,,,,,,,,,,,,

503.0,26 / 西歯14,3014.0,4.0,平泉歯科診療所,〒029－4102,西磐井郡平泉町平泉字志羅山１１番地４号,0191-46-2130 / 新規 / 令4. 4. 1,金沢　純一,金沢　純一 / 現存,平22. 4. 1,歯,診療所,,,,,,,,,,,,,,

504.0,28 / 気歯10,3010.0,8.0,菅野歯科医院,〒029－2311,気仙郡住田町世田米字世田米駅１１７番地,0192-46-2345 / 移動 / 令5. 11. 2,菅野　悦哉,菅野　悦哉 / 現存,昭62. 11. 2,歯,診療所,,,,,,,,,,,,,,

505.0,28 / 気歯11,3011.0,6.0,横沢歯科医院,〒029－2311,気仙郡住田町世田米字大崎２５番地１,0192-46-3050 / 新規 / 令6. 7. 8,横沢　茂樹,横沢　茂樹 / 現存,昭63. 7. 8,歯,診療所,,,,,,,,,,,,,,

506.0,29 / 上歯17,3017.0,1.0,近藤歯科医院,〒028－1121,上閉伊郡大槌町小鎚第２２地割４２番地１,0193-42-7667 / 移動 / 令7. 4. 12,近藤　泉,近藤　泉 / 現存,平25. 4. 12,歯,診療所,,,,,,,,,,,,,,

507.0,29 / 上歯18,3018.0,9.0,小松歯科医院,〒028－1131,上閉伊郡大槌町大槌第１５地割９５番地１５,0193-42-7702 / 移動 / 令7. 4. 12,医療法人小松歯科医院　理事長　小松　元,小松　元 / 現存,平25. 4. 12,歯,診療所,,,,,,,,,,,,,,

508.0,29 / 上歯21,3021.0,3.0,おおつちじょうない歯科医院,〒028－1132,上閉伊郡大槌町大ケ口二丁目１００番１０号,0193-42-8418 / 組織変更 / 令6. 4. 1,医療法人　山門会　理事長　山﨑　泰嗣,山﨑　泰嗣 / 現存,平30. 4. 1,歯,診療所,,,,,,,,,,,,,,

509.0,30 / 下歯29,3029.0,4.0,普代村国民健康保険歯科診療所,〒028－8333,下閉伊郡普代村第１０地割字羅賀７番地８,0194-35-2580 / 新規 / 令6. 5. 1,普代村長　柾屋　伸夫,藤原　秀世 / 現存,平3. 5. 1,歯,診療所,,,,,,,,,,,,,,

510.0,30 / 下歯34,3034.0,4.0,こがわ歯科診療所,〒028－5641,下閉伊郡岩泉町門字町向３２番地１,0194-25-5330 / 新規 / 令6. 10. 1,野舘　孝之,野舘　孝之 / 現存,平12. 10. 1,歯,診療所,,,,,,,,,,,,,,

511.0,30 / 下歯36,3036.0,9.0,岩泉町国民健康保険岩泉歯科診療所,〒027－0595,下閉伊郡岩泉町岩泉字惣畑５９番地５,0194-22-4311 / 移動 / 令2. 4. 1,岩泉町　岩泉町長　中居　健一,岩田　信浩 / 現存,平14. 4. 1,歯,診療所,,,,,,,,,,,,,,

512.0,30 / 下歯39,3039.0,3.0,国民健康保険田野畑村歯科診療所,〒028－8407,下閉伊郡田野畑村田野畑１２０番地３,0194-33-3100 / 新規 / 令4. 5. 1,田野畑村長　佐々木　靖,近藤　貴樹 / 現存,平16. 5. 1,歯,診療所,,,,,,,,,,,,,,

513.0,30 / 下歯44,3044.0,3.0,木澤歯科医院,〒028－1351,下閉伊郡山田町長崎四丁目１４番６号,0193-81-1188 / 移動 / 令5. 9. 1,木澤　貴洋,木澤　貴洋 / 現存,平23. 9. 1,歯　小歯　矯歯,診療所,,,,,,,,,,,,,,

514.0,30 / 下歯45,3045.0,0.0,前原歯科クリニック,〒028－8407,下閉伊郡田野畑村字和野１５番地２９,0194-33-2011 / 移動 / 令5. 10. 1,前原　京二,前原　京二 / 現存,平23. 10. 1,歯,診療所,,,,,,,,,,,,,,

515.0,30 / 下歯46,3046.0,8.0,留理歯科医院,〒028－1302,下閉伊郡山田町豊間根第２地割１０５番地１,0193-86-3718 / 移動 / 令6. 10. 1,田村　潔,田村　潔 / 現存,平24. 10. 1,歯　歯外,診療所,,,,,,,,,,,,,,

516.0,30 / 下歯47,3047.0,6.0,大川歯科クリニック,〒027－0501,下閉伊郡岩泉町岩泉字中家９番地７,0194-22-3636 / 交代 / 令6. 4. 1,大川　義人,大川　義人 / 現存,平30. 4. 1,歯,診療所,,,,,,,,,,,,,,

517.0,30 / 下歯048,3048.0,4.0,内舘歯科医院,〒028－1352,下閉伊郡山田町飯岡第２地割１番６０,0193-82-4618 / 移動 / 令2. 3. 1,内舘　伯夫,内舘　伯夫 / 現存,令2. 3. 1,歯　小歯　矯歯,診療所,,,,,,,,,,,,,,

518.0,31 / 九歯17,3017.0,7.0,洋野町国民健康保険大野歯科診療所,〒028－8802,九戸郡洋野町大野第８地割８３番地４,0194-77-3834 / 移動 / 令6. 7. 1,洋野町長　岡本　正善,川村　貴史 / 現存,昭60. 7. 1,歯,診療所,,,,,,,,,,,,,,

519.0,31 / 九歯20,3020.0,1.0,青木歯科医院,〒028－7914,九戸郡洋野町種市第２３地割２９番地９,0194-65-5353 / 新規 / 令6. 6. 26,青木　一,青木　一 / 現存,平3. 6. 26,歯,診療所,,,,,,,,,,,,,,

520.0,31 / 九歯21,3021.0,9.0,中野歯科,〒028－7901,九戸郡洋野町中野第１２地割１９番地,0194-67-5030 / 新規 / 令6. 9. 6,田口　淳,田口　淳 / 現存,平6. 9. 6,歯,診療所,,,,,,,,,,,,,,

521.0,31 / 九歯22,3022.0,7.0,村田歯科医院,〒028－8201,九戸郡野田村大字野田第２８地割５１番地２,0194-78-3220 / 交代 / 令5. 9. 12,村田　昌明,村田　昌明 / 現存,平8. 9. 12,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

522.0,31 / 九歯23,3023.0,5.0,ムカイダ歯科クリニック,〒028－6302,九戸郡軽米町大字軽米第８地割字大軽米３番地１,0195-46-4636 / 新規 / 令4. 11. 11,向井田　崇史,向井田　崇史 / 現存,平10. 11. 11,歯,診療所,,,,,,,,,,,,,,

523.0,31 / 九歯25,3025.0,0.0,梨木歯科医院,〒028－7914,九戸郡洋野町種市第２３地割６０番２,0194-65-6480 / 新規 / 令4. 4. 5,梨木　和徳,梨木　和徳 / 現存,平16. 4. 5,歯　小歯,診療所,,,,,,,,,,,,,,

524.0,31 / 九歯26,3026.0,8.0,せきね歯科医院,〒028－7914,九戸郡洋野町種市第２３地割９４番地１６,0194-65-4181 / 新規 / 令7. 2. 14,関根　元,関根　元 / 現存,平19. 2. 14,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

525.0,31 / 九歯27,3027.0,6.0,宮沢歯科医院,〒028－6302,九戸郡軽米町大字軽米第８地割１０５番地,0195-46-2953 / 交代 / 令2. 6. 17,宮澤　裕一郎,宮澤　裕一郎 / 現存,平20. 6. 17,歯　歯外,診療所,,,,,,,,,,,,,,

526.0,31 / 九歯28,3028.0,4.0,堀米歯科医院,〒028－6302,九戸郡軽米町大字軽米第７地割３４番地２,0195-46-2927 / 交代 / 令5. 7. 20,遠藤　美保子,遠藤　美保子 / 現存,平29. 7. 20,歯,診療所,,,,,,,,,,,,,,

527.0,32 / 二戸歯13,3013.0,4.0,小野寺歯科医院,〒028－5311,二戸郡一戸町高善寺字野田５６番地１３,0195-33-3050 / 新規 / 令4. 11. 17,小野寺　満,小野寺　満 / 現存,昭61. 11. 17,歯　歯外　矯歯　小歯,診療所,,,,,,,,,,,,,,

528.0,32 / 二戸歯16,3016.0,7.0,岩渕歯科医院,〒028－5312,二戸郡一戸町一戸字向町５８番地４,0195-32-2238 / 新規 / 令5. 9. 1,岩渕　壯之助,岩渕　壯之助 / 現存,平5. 4. 6,歯,診療所,,,,,,,,,,,,,,

529.0,32 / 二戸歯22,3022.0,5.0,ぽっぽ歯科クリニック,〒028－5312,二戸郡一戸町一戸字砂森１２３番地１,0195-31-1182 / 移動 / 令5. 9. 1,東山　敬貴,東山　敬貴 / 現存,平17. 4. 1,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

530.0,32 / 二戸歯23,3023.0,3.0,こしみず歯科クリニック,〒028－5312,二戸郡一戸町一戸字蒔前５２番地,0195-33-4618 / 新規 / 令5. 12. 20,越水　正樹,越水　正樹 / 現存,平17. 12. 20,歯　小歯,診療所,,,,,,,,,,,,,,

531.0,32 / 二戸歯28,3028.0,2.0,奥中山高原歯科クリニック,〒028－5134,二戸郡一戸町奥中山字西田子１３１１番地,0195-35-2951 / 新規 / 令4. 5. 1,城　茂治,城　茂治 / 現存,平28. 5. 1,歯　歯外　小歯　矯歯,診療所,,,,,,,,,,,,,,
